date,open,close,high,low,volume,code
2016-12-20,3115.9,3102.88,3117.01,3084.8,157426759.0,sh000001
2016-12-21,3107.24,3137.43,3140.25,3107.24,186706607.0,sh000001
2016-12-22,3132.16,3139.56,3143.17,3126.89,167804990.0,sh000001
2016-12-23,3134.93,3110.15,3138.4,3103.75,166176769.0,sh000001
2016-12-26,3095.58,3122.57,3122.88,3068.42,152571881.0,sh000001
2016-12-27,3117.39,3114.66,3127.88,3113.75,141528939.0,sh000001
2016-12-28,3113.77,3102.24,3118.78,3094.55,135727087.0,sh000001
2016-12-29,3095.84,3096.1,3111.8,3087.34,132623292.0,sh000001
2016-12-30,3097.35,3103.64,3108.84,3089.99,133267130.0,sh000001
2017-01-03,3105.31,3135.92,3136.46,3105.31,141567187.0,sh000001
2017-01-04,3133.79,3158.79,3160.1,3130.11,167860850.0,sh000001
2017-01-05,3157.91,3165.41,3168.5,3154.28,174727645.0,sh000001
2017-01-06,3163.78,3154.32,3172.03,3153.03,183708966.0,sh000001
2017-01-09,3148.53,3171.24,3173.14,3147.74,171714075.0,sh000001
2017-01-10,3167.57,3161.67,3174.58,3157.33,179759216.0,sh000001
2017-01-11,3156.69,3136.75,3167.03,3136.27,178362221.0,sh000001
2017-01-12,3133.6,3119.29,3144.97,3115.98,148889240.0,sh000001
2017-01-13,3116.08,3112.76,3130.51,3102.16,156274214.0,sh000001
2017-01-16,3104.49,3103.43,3105.14,3044.29,257885996.0,sh000001
2017-01-17,3087.03,3108.77,3108.91,3072.34,136157861.0,sh000001
2017-01-18,3104.77,3113.01,3123.72,3098.59,131780128.0,sh000001
2017-01-19,3104.97,3101.3,3115.78,3094.01,123851420.0,sh000001
2017-01-20,3095.82,3123.14,3125.66,3095.21,122366777.0,sh000001
2017-01-23,3125.42,3136.77,3145.84,3125.42,132660392.0,sh000001
2017-01-24,3134.59,3142.55,3149.53,3131.22,125973881.0,sh000001
2017-01-25,3137.65,3149.55,3151.47,3133.19,112073827.0,sh000001
2017-01-26,3149.22,3159.17,3163.1,3148.91,113876772.0,sh000001
2017-02-03,3160.08,3140.17,3162.68,3136.01,92224736.0,sh000001
2017-02-06,3143.09,3156.98,3158.84,3135.39,127198283.0,sh000001
2017-02-07,3154.4,3153.09,3159.54,3140.04,128337442.0,sh000001
2017-02-08,3148.09,3166.98,3167.45,3132.03,144920187.0,sh000001
2017-02-09,3164.69,3183.18,3186.84,3162.57,191640327.0,sh000001
2017-02-10,3183.01,3196.7,3205.05,3182.8,239348913.0,sh000001
2017-02-13,3198.99,3216.84,3219.41,3198.99,220191508.0,sh000001
2017-02-14,3216.14,3217.93,3219.4,3205.29,188798088.0,sh000001
2017-02-15,3215.46,3212.99,3236.0,3206.56,241507706.0,sh000001
2017-02-16,3210.36,3229.62,3230.28,3207.79,216955942.0,sh000001
2017-02-17,3227.71,3202.08,3238.4,3199.42,226228177.0,sh000001
2017-02-20,3198.96,3239.96,3241.46,3198.96,232152096.0,sh000001
2017-02-21,3242.22,3253.33,3254.34,3239.88,211673066.0,sh000001
2017-02-22,3252.69,3261.22,3261.38,3243.84,207453776.0,sh000001
2017-02-23,3258.83,3251.38,3264.08,3236.35,209179800.0,sh000001
2017-02-24,3246.86,3253.43,3253.96,3233.53,186406362.0,sh000001
2017-02-27,3249.19,3228.66,3251.65,3224.09,182581071.0,sh000001
2017-02-28,3225.97,3241.73,3242.68,3225.97,151244318.0,sh000001
2017-03-01,3240.07,3246.93,3259.98,3237.87,190677550.0,sh000001
2017-03-02,3250.52,3230.03,3256.81,3228.66,181215076.0,sh000001
2017-03-03,3219.2,3218.31,3221.16,3206.61,157082368.0,sh000001
2017-03-06,3217.33,3233.87,3234.66,3215.07,156092158.0,sh000001
2017-03-07,3233.09,3242.41,3242.66,3226.82,164064235.0,sh000001
2017-03-08,3240.53,3240.66,3245.3,3230.61,160731388.0,sh000001
2017-03-09,3233.7,3216.75,3233.88,3205.28,167371108.0,sh000001
2017-03-10,3213.73,3212.76,3222.32,3208.45,136672743.0,sh000001
2017-03-13,3209.45,3237.02,3237.12,3193.16,163673760.0,sh000001
2017-03-14,3235.25,3239.33,3246.33,3231.52,146946022.0,sh000001
2017-03-15,3235.4,3241.76,3243.71,3227.74,144055682.0,sh000001
2017-03-16,3247.16,3268.94,3269.77,3247.16,189416002.0,sh000001
2017-03-17,3271.87,3237.45,3274.19,3232.28,200583223.0,sh000001
2017-03-20,3241.11,3250.81,3251.13,3228.12,170548430.0,sh000001
2017-03-21,3250.25,3261.61,3262.22,3246.7,162719306.0,sh000001
2017-03-22,3246.22,3245.22,3255.78,3229.13,189731649.0,sh000001
2017-03-23,3245.81,3248.55,3262.09,3221.93,193029144.0,sh000001
2017-03-24,3247.35,3269.45,3275.21,3241.12,219777914.0,sh000001
2017-03-27,3268.92,3266.96,3283.24,3262.12,201852675.0,sh000001
2017-03-28,3265.63,3252.95,3265.63,3246.09,161710013.0,sh000001
2017-03-29,3252.87,3241.31,3262.1,3233.28,216105575.0,sh000001
2017-03-30,3235.14,3210.24,3240.02,3195.85,247135479.0,sh000001
2017-03-31,3206.25,3222.51,3226.25,3205.54,196442922.0,sh000001
2017-04-05,3235.66,3270.31,3270.65,3233.24,248320202.0,sh000001
2017-04-06,3272.19,3281.0,3286.67,3265.76,245287999.0,sh000001
2017-04-07,3280.62,3286.62,3295.19,3275.05,236108942.0,sh000001
2017-04-10,3285.46,3269.39,3285.46,3265.01,232694616.0,sh000001
2017-04-11,3266.22,3288.97,3290.39,3244.4,281281248.0,sh000001
2017-04-12,3283.84,3273.83,3284.93,3262.28,269381790.0,sh000001
2017-04-13,3265.22,3275.96,3281.14,3261.49,207346875.0,sh000001
2017-04-14,3276.14,3246.07,3276.71,3238.9,214508558.0,sh000001
2017-04-17,3229.95,3222.17,3229.95,3199.91,212737189.0,sh000001
2017-04-18,3215.4,3196.71,3225.05,3196.49,188661353.0,sh000001
2017-04-19,3184.67,3170.69,3189.44,3147.07,213238075.0,sh000001
2017-04-20,3165.67,3172.1,3178.18,3148.18,190873985.0,sh000001
2017-04-21,3170.29,3173.15,3180.79,3158.63,164761740.0,sh000001
2017-04-24,3164.25,3129.53,3164.25,3111.21,186277434.0,sh000001
2017-04-25,3123.89,3134.57,3145.27,3117.45,153418307.0,sh000001
2017-04-26,3132.92,3140.85,3152.95,3131.42,169878107.0,sh000001
2017-04-27,3131.35,3152.19,3155.0,3097.33,211793073.0,sh000001
2017-04-28,3144.02,3154.66,3154.73,3136.58,162889899.0,sh000001
2017-05-02,3147.23,3143.71,3154.78,3136.54,154222962.0,sh000001
2017-05-03,3138.31,3135.35,3148.29,3123.75,163763924.0,sh000001
2017-05-04,3127.11,3127.37,3143.82,3111.39,177967485.0,sh000001
2017-05-05,3114.77,3103.04,3117.61,3092.09,176213641.0,sh000001
2017-05-08,3090.07,3078.61,3093.45,3067.69,180526904.0,sh000001
2017-05-09,3064.85,3080.53,3084.21,3056.56,135066674.0,sh000001
2017-05-10,3078.17,3052.78,3090.82,3051.59,160794452.0,sh000001
2017-05-11,3036.79,3061.5,3063.56,3016.53,191341901.0,sh000001
2017-05-12,3054.11,3083.51,3090.49,3051.87,159684099.0,sh000001
2017-05-15,3085.93,3090.23,3098.91,3085.93,135660728.0,sh000001
2017-05-16,3082.87,3112.96,3113.51,3060.53,173775564.0,sh000001
2017-05-17,3107.8,3104.44,3119.58,3101.3,168674158.0,sh000001
2017-05-18,3082.33,3090.14,3103.44,3077.96,148620035.0,sh000001
2017-05-19,3086.71,3090.63,3095.48,3081.28,129635230.0,sh000001
2017-05-22,3087.17,3075.68,3103.94,3063.15,153683730.0,sh000001
2017-05-23,3069.39,3061.95,3084.24,3050.84,178310599.0,sh000001
2017-05-24,3047.57,3064.08,3064.81,3022.3,139813353.0,sh000001
2017-05-25,3055.34,3107.83,3114.66,3052.83,191391841.0,sh000001
2017-05-26,3101.29,3110.06,3120.66,3100.39,155923486.0,sh000001
2017-05-31,3125.33,3117.18,3143.28,3111.56,152950430.0,sh000001
2017-06-01,3108.42,3102.62,3113.52,3097.68,163015719.0,sh000001
2017-06-02,3094.23,3105.54,3110.39,3081.85,142504925.0,sh000001
2017-06-05,3102.11,3091.66,3105.51,3084.83,132570300.0,sh000001
2017-06-06,3084.54,3102.13,3102.86,3078.79,113439963.0,sh000001
2017-06-07,3101.76,3140.32,3140.77,3098.95,173229014.0,sh000001
2017-06-08,3136.47,3150.33,3153.26,3132.83,152277659.0,sh000001
2017-06-09,3147.45,3158.4,3165.92,3146.11,160136334.0,sh000001
2017-06-12,3149.53,3139.88,3164.95,3135.31,146729425.0,sh000001
2017-06-13,3134.01,3153.74,3155.99,3131.04,128318279.0,sh000001
2017-06-14,3146.75,3130.67,3149.17,3125.35,138347042.0,sh000001
2017-06-15,3125.59,3132.49,3137.59,3117.08,146954245.0,sh000001
2017-06-16,3126.37,3123.17,3134.25,3117.86,129652758.0,sh000001
2017-06-19,3122.16,3144.37,3146.77,3121.78,134891758.0,sh000001
2017-06-20,3148.02,3140.01,3150.46,3134.61,141191802.0,sh000001
2017-06-21,3148.99,3156.21,3157.03,3132.62,136688268.0,sh000001
2017-06-22,3152.24,3147.45,3186.98,3146.64,191344006.0,sh000001
2017-06-23,3138.44,3157.87,3158.05,3118.09,154843648.0,sh000001
2017-06-26,3157.0,3185.44,3187.89,3156.98,173579211.0,sh000001
2017-06-27,3183.42,3191.2,3193.46,3172.46,148201198.0,sh000001
2017-06-28,3183.63,3173.2,3193.44,3170.79,146516720.0,sh000001
2017-06-29,3174.98,3188.06,3188.77,3174.28,128755470.0,sh000001
2017-06-30,3176.95,3192.43,3193.24,3171.57,121464543.0,sh000001
2017-07-03,3192.0,3195.91,3196.29,3177.02,140305717.0,sh000001
2017-07-04,3192.89,3182.8,3193.06,3174.31,141114967.0,sh000001
2017-07-05,3179.22,3207.13,3207.31,3174.71,148296483.0,sh000001
2017-07-06,3203.86,3212.44,3215.95,3188.77,175809287.0,sh000001
2017-07-07,3203.82,3217.96,3219.52,3195.29,176715416.0,sh000001
2017-07-10,3208.46,3212.63,3223.34,3203.21,198928010.0,sh000001
2017-07-11,3201.52,3203.04,3226.91,3199.22,187837262.0,sh000001
2017-07-12,3201.93,3197.54,3215.2,3177.93,186900880.0,sh000001
2017-07-13,3192.36,3218.16,3219.27,3190.34,195303611.0,sh000001
2017-07-14,3212.03,3222.42,3222.98,3204.85,160126773.0,sh000001
2017-07-17,3219.79,3176.46,3230.35,3139.5,266205274.0,sh000001
2017-07-18,3159.73,3187.57,3187.67,3150.13,190623060.0,sh000001
2017-07-19,3181.4,3230.98,3232.94,3179.73,272420726.0,sh000001
2017-07-20,3227.51,3244.86,3246.24,3225.43,232108392.0,sh000001
2017-07-21,3236.59,3237.98,3247.71,3231.96,206003251.0,sh000001
2017-07-24,3230.9,3250.6,3261.1,3230.07,233056399.0,sh000001
2017-07-25,3249.14,3243.69,3261.65,3233.14,205573873.0,sh000001
2017-07-26,3244.46,3247.67,3264.85,3228.04,213542005.0,sh000001
2017-07-27,3243.76,3249.78,3251.93,3220.64,228485945.0,sh000001
2017-07-28,3240.17,3253.24,3256.37,3232.96,182226880.0,sh000001
2017-07-31,3252.75,3273.03,3276.95,3251.19,246039440.0,sh000001
2017-08-01,3274.37,3292.64,3292.64,3273.5,237194594.0,sh000001
2017-08-02,3288.52,3285.06,3305.43,3282.04,266730628.0,sh000001
2017-08-03,3279.99,3272.93,3293.37,3262.16,233277004.0,sh000001
2017-08-04,3269.32,3262.08,3287.19,3261.31,275906340.0,sh000001
2017-08-07,3257.67,3279.46,3280.1,3243.72,231173379.0,sh000001
2017-08-08,3277.19,3281.87,3285.48,3269.66,252043537.0,sh000001
2017-08-09,3277.81,3275.57,3277.94,3263.85,235597907.0,sh000001
2017-08-10,3269.73,3261.75,3282.52,3236.18,240684622.0,sh000001
2017-08-11,3237.92,3208.54,3245.12,3200.75,262962995.0,sh000001
2017-08-14,3206.04,3237.36,3240.05,3206.04,190346796.0,sh000001
2017-08-15,3235.23,3251.26,3263.59,3235.1,182297997.0,sh000001
2017-08-16,3247.85,3246.45,3248.78,3228.87,176852051.0,sh000001
2017-08-17,3253.85,3268.43,3269.14,3251.46,203622551.0,sh000001
2017-08-18,3253.24,3268.72,3275.08,3248.08,191122483.0,sh000001
2017-08-21,3274.58,3286.91,3287.52,3270.48,186122483.0,sh000001
2017-08-22,3287.61,3290.23,3293.48,3274.94,186537991.0,sh000001
2017-08-23,3283.8,3287.7,3299.46,3274.44,179832208.0,sh000001
2017-08-24,3287.96,3271.51,3297.99,3266.36,163468937.0,sh000001
2017-08-25,3271.46,3331.52,3331.91,3271.46,205839482.0,sh000001
2017-08-28,3336.13,3362.65,3375.03,3336.13,257461438.0,sh000001
2017-08-29,3362.06,3365.23,3374.59,3354.46,219504535.0,sh000001
2017-08-30,3361.82,3363.63,3376.65,3357.08,246863312.0,sh000001
2017-08-31,3361.46,3360.81,3367.36,3340.69,234419781.0,sh000001
2017-09-01,3365.99,3367.12,3381.93,3358.47,282497584.0,sh000001
2017-09-04,3369.72,3379.58,3381.4,3359.13,267427849.0,sh000001
2017-09-05,3377.2,3384.32,3390.82,3371.57,216552946.0,sh000001
2017-09-06,3372.43,3385.39,3391.01,3364.76,229090785.0,sh000001
2017-09-07,3383.63,3365.5,3387.8,3363.18,221118685.0,sh000001
2017-09-08,3364.43,3365.24,3380.89,3353.69,198405184.0,sh000001
2017-09-11,3365.35,3376.42,3384.81,3360.05,219011019.0,sh000001
2017-09-12,3381.49,3379.49,3391.07,3370.85,272910319.0,sh000001
2017-09-13,3374.72,3384.15,3387.14,3366.54,194550715.0,sh000001
2017-09-14,3383.47,3371.43,3391.64,3361.33,221306487.0,sh000001
2017-09-15,3365.15,3353.62,3365.53,3345.33,219765816.0,sh000001
2017-09-18,3352.51,3362.86,3371.75,3352.51,190319676.0,sh000001
2017-09-19,3365.53,3356.84,3370.4,3344.71,191129691.0,sh000001
2017-09-20,3352.18,3366.0,3370.1,3346.54,192196661.0,sh000001
2017-09-21,3364.7,3357.81,3377.88,3356.88,197448695.0,sh000001
2017-09-22,3347.16,3352.53,3356.45,3334.98,179234007.0,sh000001
2017-09-25,3344.59,3341.55,3350.96,3334.94,169621293.0,sh000001
2017-09-26,3336.35,3343.58,3347.16,3332.6,132628595.0,sh000001
2017-09-27,3340.82,3345.27,3349.69,3340.3,143086945.0,sh000001
2017-09-28,3343.84,3339.64,3344.6,3336.18,149444300.0,sh000001
2017-09-29,3340.31,3348.94,3357.02,3340.31,144862443.0,sh000001
2017-10-09,3403.25,3374.38,3410.17,3366.97,191736057.0,sh000001
2017-10-10,3373.34,3382.99,3384.03,3358.8,179423841.0,sh000001
2017-10-11,3381.49,3388.28,3395.78,3379.16,181476704.0,sh000001
2017-10-12,3385.53,3386.1,3390.2,3372.53,161809380.0,sh000001
2017-10-13,3384.49,3390.52,3395.75,3383.24,139954764.0,sh000001
2017-10-16,3393.21,3378.47,3400.51,3374.77,174330620.0,sh000001
2017-10-17,3373.23,3372.04,3382.41,3365.56,125381725.0,sh000001
2017-10-18,3373.53,3381.79,3383.23,3371.92,157228791.0,sh000001
2017-10-19,3374.64,3370.17,3378.74,3359.63,158476495.0,sh000001
2017-10-20,3363.51,3378.65,3379.77,3360.1,127172851.0,sh000001
2017-10-23,3382.28,3380.7,3385.29,3374.71,130846289.0,sh000001
2017-10-24,3376.6,3388.25,3388.69,3374.12,139897511.0,sh000001
2017-10-25,3384.86,3396.9,3398.3,3382.03,123131222.0,sh000001
2017-10-26,3397.52,3407.57,3414.24,3391.45,183768625.0,sh000001
2017-10-27,3404.5,3416.81,3421.1,3402.11,170257173.0,sh000001
2017-10-30,3413.87,3390.34,3419.73,3357.28,208349286.0,sh000001
2017-10-31,3381.0,3393.34,3397.1,3376.12,153498206.0,sh000001
2017-11-01,3393.97,3395.91,3410.35,3388.6,180566127.0,sh000001
2017-11-02,3391.65,3383.31,3391.65,3372.21,166864267.0,sh000001
2017-11-03,3377.74,3371.74,3380.57,3347.36,172714790.0,sh000001
2017-11-06,3369.69,3388.17,3389.38,3356.53,154636468.0,sh000001
2017-11-07,3389.47,3413.57,3415.15,3387.95,190571746.0,sh000001
2017-11-08,3409.15,3415.46,3434.49,3404.88,185436470.0,sh000001
2017-11-09,3410.67,3427.79,3428.77,3408.62,158650426.0,sh000001
2017-11-10,3423.18,3432.67,3438.79,3414.33,189276503.0,sh000001
2017-11-13,3435.18,3447.84,3449.16,3435.08,205389054.0,sh000001
2017-11-14,3446.55,3429.55,3450.49,3419.69,196472674.0,sh000001
2017-11-15,3416.21,3402.52,3423.75,3396.38,168792076.0,sh000001
2017-11-16,3393.19,3399.25,3409.65,3390.59,156684332.0,sh000001
2017-11-17,3392.68,3382.91,3403.29,3373.3,249458153.0,sh000001
2017-11-20,3361.36,3392.4,3393.11,3337.12,176524683.0,sh000001
2017-11-21,3382.36,3410.5,3419.8,3377.6,196871803.0,sh000001
2017-11-22,3417.33,3430.46,3442.18,3404.29,213567093.0,sh000001
2017-11-23,3425.01,3351.92,3429.42,3342.33,215265393.0,sh000001
2017-11-24,3340.38,3353.82,3360.75,3328.33,159569663.0,sh000001
2017-11-27,3346.66,3322.23,3347.05,3315.26,166439170.0,sh000001
2017-11-28,3311.23,3333.66,3333.8,3300.78,138247799.0,sh000001
2017-11-29,3335.57,3337.86,3343.06,3305.57,183805932.0,sh000001
2017-11-30,3328.64,3317.19,3340.92,3306.28,156595851.0,sh000001
2017-12-01,3315.1,3317.62,3324.52,3302.44,139198300.0,sh000001
2017-12-04,3310.38,3309.62,3324.0,3304.1,148053288.0,sh000001
2017-12-05,3301.69,3303.68,3315.74,3300.51,208278862.0,sh000001
2017-12-06,3291.31,3293.96,3296.2,3254.61,151604452.0,sh000001
